,unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
1011,192302884,finalized,3,2012-09-02 17:39:00.000Z,Information source,0.635,  Ramirez cartoon: Financial tornado 
1012,192302885,finalized,3,2012-09-02 17:06:00.000Z,Information source,1.0,"    Recommended Events, incl.  Family Event & Tornado Relief Train Ride: "
1013,192302886,finalized,3,2012-09-02 14:44:00.000Z,Information source,0.6939,PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fastrip convenience store: 
1014,192302887,finalized,3,2012-09-02 18:35:00.000Z,Information source,1.0,Mass. towns give thanks tornado toll wasn't worse 
1015,192302888,finalized,4,2012-09-02 17:33:00.000Z,Information source,1.0,Obama | President | Tornado | Barack | Missouri -  #news
1016,192302889,finalized,3,2012-09-02 17:21:00.000Z,Information source,1.0,Great first-hand acct of the #Joplin #tornado by an ER doc on duty at St John's: 
1017,192302890,finalized,3,2012-09-02 17:21:00.000Z,Information source,0.6639,Hells yeah.  A circus traveling thru #Joplin stopped & let their elephants help move heavy debris! 
1018,192302891,finalized,4,2012-09-02 17:10:00.000Z,Information source,0.7505,Celebrity: Video: Most Dramatic Tornado Videos of the Week -tabu.com/video-most-dramatic-tornado-videos-of-the-week
1019,192302892,finalized,3,2012-09-02 16:35:00.000Z,Information source,0.6201,  Once again Social Media plays a huge role in disaster reporting:   /via  #joplin #tor ...
1020,192302893,finalized,3,2012-09-02 17:05:00.000Z,Information source,0.6375,"Back from Europe, Obama turns to the rubble and heartache of tornado-ravaged Missouri  #politics #news"
1021,192302894,finalized,3,2012-09-02 17:00:00.000Z,Information source,1.0,WATCH: Raw Video Of Springfield Tornado  via 
1022,192302895,finalized,3,2012-09-02 19:35:00.000Z,Information source,0.7055,Minneapolis Licensing Gestapo Fine a Local Tree Trimmer $ for Volunteering After a Tornado: A tornado tore th... 
1023,192302896,finalized,3,2012-09-02 17:44:00.000Z,Information source,1.0,Don't think people in NY could handle a tornado.   Tornado warning in #NYC. Is this the new normal?! 
1024,192302897,finalized,3,2012-09-02 17:02:00.000Z,Information source,0.7256,Click for links to local YouTube videos of yesterday's tornado 
1025,192302898,finalized,3,2012-09-02 17:15:00.000Z,Information source,1.0,  Guardsman helps rescue tornado victims in #Joplin  cc:  #USArmy
1026,192302899,finalized,3,2012-09-02 17:17:00.000Z,Information source,1.0,  Obama vows national response to Missouri tornado  
1027,192302900,finalized,3,2012-09-02 17:03:00.000Z,Information source,1.0,Wowza   New video showing the #tornado ripping thru #Joplin & the aftermath. From : on is hard to watch. 
1028,192302901,finalized,3,2012-09-02 17:01:00.000Z,Information source,1.0,Read Jess Rollins' story about one family's quest for their son after the tornado: 
1029,192302902,finalized,3,2012-09-02 17:08:00.000Z,Information source,0.6603,  Facebook.com/ReliefPortraits #ReliefPortraits #Joplin #tornado
1030,192302903,finalized,3,2012-09-02 17:23:00.000Z,Information source,0.3709,Videos in the News: Missouri tornado toll hits        
1031,192302904,finalized,3,2012-09-02 16:56:00.000Z,Information source,0.6603,  PHOTOS: A tornado rips through Western Massachusetts | 
1032,192302905,finalized,3,2012-09-02 16:56:00.000Z,Information source,1.0,Social media helps tornado survivors pick up the pieces 
1033,192302906,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.6576,"  Eric Cantor Holds Tornado Ravaged Joplin, Missouri hostage   #digg #digguser"
1034,192302907,finalized,3,2012-09-02 17:16:00.000Z,Information source,1.0,This is an eyeopener:  Joplin tornado survivor shares his story  #joplin #tornado
1035,192302908,finalized,3,2012-09-02 18:15:00.000Z,Information source,0.6291,Tornado! /
1036,192302909,finalized,4,2012-09-02 17:11:00.000Z,Information source,0.7552,"TUCSON BBB: How to Tornado-Proof Your Home[Sun,  Ap] "
1037,192302910,finalized,3,2012-09-02 17:01:00.000Z,Information source,1.0,"PHOTOS: Before/After: Satellite Imagery Of Joplin, Mo.  #Joplin"
1038,192302911,finalized,3,2012-09-02 15:38:00.000Z,Information source,0.6522,"  #Tornado warning information for Owensboro, KY "
1039,192302912,finalized,3,2012-09-02 18:15:00.000Z,Information source,1.0,   Mass. towns give thanks tornado toll wasn't worse   #fb
1040,192302913,finalized,3,2012-09-02 19:22:00.000Z,Information source,0.7055,"TUCSON BBB: How to Tornado-Proof Your Home[Sun,  Ap] "
1041,192302914,finalized,3,2012-09-02 17:15:00.000Z,Information source,0.6894,Unbelievable video of a tornado hitting Massachusetts.  Don't miss it tonight on WJZ News at pm.
1042,192302915,finalized,3,2012-09-02 17:14:00.000Z,Information source,1.0,#FF for amazing bravery to    and  and the people of #joplin!
1043,192302916,finalized,3,2012-09-02 17:12:00.000Z,Information source,0.7116,"MUST watch vid!   singers #WePrayForYou for Japan/US Tornado victims written by  &  - """
1044,192302917,finalized,4,2012-09-02 14:56:00.000Z,Information source,0.7599,TornadoÌÄå¢Ì¢Û_åÂÌ¢Û_å¢s fury caught on tape #
1045,192302918,finalized,3,2012-09-02 16:43:00.000Z,Information source,1.0,  Radar view of the severe t'storm in Lincoln county. #arwx  
1046,192302919,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.7116,  Update from colleagues in #Joplin with Missouri's Disaster Medical Assistance Team after Sunday's #tornado  ...
1047,192302920,finalized,3,2012-09-02 16:54:00.000Z,Information source,1.0,How Strong is Your Financial Foundation?: The recent tornado outbreak across the country has lots of folks wonde... 
1048,192302921,finalized,4,2012-09-02 16:52:00.000Z,Information source,0.7148,Tornado lessons could lead to stronger buildings 
1049,192302922,finalized,3,2012-09-02 18:36:00.000Z,Information source,0.6695,Heading to #Joplin with  for  Tune in at  and  for the latest updates. Live stream at KOMU.com
1050,192302923,finalized,4,2012-09-02 16:55:00.000Z,Information source,0.7824,  Gallery: Tornado in Massachusetts 
1051,192302924,finalized,3,2012-09-02 17:10:00.000Z,Information source,1.0,"Wow, incredible.   Amazing, other-worldly picture from Missouri town after tornado:  #joplin"
1052,192302925,finalized,4,2012-09-02 17:16:00.000Z,Information source,1.0,Obama pledges to stand by tornado-hit town  #ManilaNews #Manila #worldnews
1053,192302926,finalized,3,2012-09-02 19:35:00.000Z,Information source,1.0,Birm. Breaking News Tuscaloosa tornado victims remembered in candlelight vigil: Aim of remembrance ce...  #ALnews 
1054,192302927,finalized,4,2012-09-02 17:15:00.000Z,Information source,1.0,"....ATTENTION!!! For all who are now out of work due to the tornado, there is to be a meeting tomorrow at pm at... "
1055,192302928,finalized,4,2012-09-02 17:10:00.000Z,Information source,0.5228,  Another shot of a tornado in Denton tweeted by  
1056,192302929,finalized,4,2012-09-02 17:00:00.000Z,Information source,1.0,  High-res images from #JoplinÌÄå¢Ì¢Û_åÂÌ¢âÂÒ . How to helpÌÄå¢Ì¢Û_åÂÌ¢âÂÒ . Please help even if just 
1057,192302930,finalized,3,2012-09-02 17:01:00.000Z,Information source,1.0,Basketball Hall of Fame escapes damage from Springfield tornado | masslive.com 
1058,192302931,finalized,3,2012-09-02 17:21:00.000Z,Information source,1.0,God Bless!   Marine protects family from #Joplin #tornado in home closet  #Marine
1059,192302932,finalized,3,2012-09-02 16:34:00.000Z,Information source,0.365,"  Mash unit set up in #Joplin, Mo. #NBCNews "
1060,192302933,finalized,3,2012-09-02 17:02:00.000Z,Information source,0.365,"Pres.  will speak at a memorial for those lost in the #tornado in #Joplin, MO.   #CNN"
1061,192302934,finalized,3,2012-09-02 16:58:00.000Z,Information source,1.0,"  Tornado Langka Terjang Massachusetts,  Tewas  via "
1062,192302935,finalized,4,2012-09-02 17:19:00.000Z,Information source,0.7505,  New Blog Post: Nurse on duty when tornado hit hospital in Missouri 
1063,192302936,finalized,4,2012-09-02 16:43:00.000Z,Information source,0.457,Raw Video: Aerial Tour of #Joplin #Tornado Damage  #Severe #Storm via #AssociatedPress
1064,192302937,finalized,3,2012-09-02 17:19:00.000Z,Information source,1.0,From the Nat'l Weather Service  Westfield-Springfield-Monson Tornado was a minimum EF in hardest Hit areas. -... - 
1065,192302938,finalized,3,2012-09-02 19:16:00.000Z,Information source,0.7055,Stunning NOAA video: Satellite view of momentous month of tornado-spawning storms fronts:   
1066,192302939,finalized,3,2012-09-02 17:04:00.000Z,Information source,1.0,Massive tornado strikes Massachusetts - World - NZ Herald News  via  #news
1067,192302940,finalized,3,2012-09-02 16:51:00.000Z,Information source,1.0,SPC Tornado Watch  Status Reports 
1068,192302941,finalized,3,2012-09-02 17:16:00.000Z,Information source,0.6949,"  Tornado watch issued for New York City, surrounding counties - NBC NY "
1069,192302942,finalized,4,2012-09-02 17:44:00.000Z,Information source,1.0,  my inventions can stop tornado's and clean pollution  
1070,192302943,finalized,3,2012-09-02 17:00:00.000Z,Information source,1.0,  No doubt ! that area is not even in tornado alley either--mother nature was pissed ripped Bruce county a new one that nite
1071,192302944,finalized,3,2012-09-02 16:53:00.000Z,Information source,1.0,"'Any City Can Be Hit by a Tornado' - When many Americans think of  tornadoes, they think of Kansas and Oklahoma, not... "
1072,192302945,finalized,4,2012-09-02 17:32:00.000Z,Information source,0.7623,"Rare tornado touched down in Chico, California. News chopper was able to film it..... "
1073,192302946,finalized,3,2012-09-02 16:34:00.000Z,Information source,0.6695,"AP VIDEO: Obama speaks at a memorial service for tornado victims in Joplin, Mo. ""No one is a stranger.""  -CJ"
1074,192302947,finalized,3,2012-09-02 16:38:00.000Z,Information source,0.7099,"  Panoramic before and after photos depict the power of the Joplin, Mo. tornado "
1075,192302948,finalized,4,2012-09-02 16:27:00.000Z,Information source,0.4954,"  Listen live to Springfield, MA police scanner feed as city continues to respond after tornado "
1076,192302949,finalized,3,2012-09-02 17:01:00.000Z,Information source,1.0,Tornado Takes Kansas Man On Wild Ride 
1077,192302950,finalized,4,2012-09-02 17:33:00.000Z,Information source,0.7216,"  Despite the best efforts of Eric Cantor.    Post Tornado, Library Is open in Joplin   ..."
1078,192302951,finalized,3,2012-09-02 17:05:00.000Z,Information source,0.7055,"Ridiculous Stormchaser And Mom Flee Fire Tornado Video: Honestly, it's a toss up between which of these I'd like... "
1079,192302952,finalized,3,2012-09-02 17:26:00.000Z,Information source,1.0,"  In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado."
1080,192302953,finalized,3,2012-09-02 16:36:00.000Z,Information source,1.0,#Joplin #Missouri needs a weather break  #joplintornado
1081,192302954,finalized,3,2012-09-02 16:54:00.000Z,Information source,0.6865,  Joplin:  Days Later   #tornado #joplin #destruction
1082,192302955,finalized,4,2012-09-02 16:58:00.000Z,Information source,1.0,"SHOCKING IMAGES/Joplin, MO wiped off map by tornado..truly heartbreaking..there are no words/plz PRAY   these families"
1083,192302956,finalized,3,2012-09-02 17:08:00.000Z,Information source,0.6571,  #Joplin tornado before/after satellite images to compare  
1084,192302957,finalized,4,2012-09-02 16:56:00.000Z,Information source,0.5184,Live in  minutes at  after the hour on Studio B with Shep... updates on the search and rescue operations underway in #Joplin.
1085,192302958,finalized,3,2012-09-02 19:22:00.000Z,Information source,0.6375,  Here are some photos from #Springfield #MA #tornado damage.    
1086,192302959,finalized,3,2012-09-02 17:12:00.000Z,Information source,1.0,  MISSOURI:An Animal Lost & Found Facebook Page Established for Joplin  #mowx #joplin #tornado #pe ...
1087,192302960,finalized,3,2012-09-02 16:56:00.000Z,Information source,0.3815,"That's a pretty good specimen of a water tornado - ""Natural Phenomenon Spotted Off Coast Of New South Wales, Australia"" - "
1088,192302961,finalized,4,2012-09-02 17:18:00.000Z,Information source,0.7387,Wednesday Reading: Tornado Facts and Myths  
1089,192302962,finalized,3,2012-09-02 18:39:00.000Z,Information source,1.0,  Some thoughts on #Joplin after volunteering and seeing some of the destruction - 
1090,192302963,finalized,3,2012-09-02 18:36:00.000Z,Information source,1.0,What Tips the Balance Toward a Tornado?: Asking scientists about broader patterns that turn stormy weather into ... 
1091,192302964,finalized,3,2012-09-02 16:53:00.000Z,Information source,0.6379,  More side-by-side before & after panoramas from #Joplin #tornado. 
1092,192302965,finalized,3,2012-09-02 16:52:00.000Z,Information source,1.0,"Like something by Bosch   MT  Amazing, other-worldly picture fr Missouri after tornado  #joplin"
1093,192302966,finalized,3,2012-09-02 16:53:00.000Z,Information source,0.7354,"I favorited a  video  Raw Video: Killer Tornado Rakes Joplin, Mo."
1094,192302967,finalized,3,2012-09-02 17:06:00.000Z,Information source,0.3524, Tornado in MA is crazy! CNN has some great video of it!
1095,192302968,finalized,4,2012-09-02 17:10:00.000Z,Information source,0.7967,This is #terrifying: -Video-Tornado-Strikes-Springfield-Mass-
1096,192302969,finalized,3,2012-09-02 17:03:00.000Z,Information source,1.0,Avoid Injury During Tornado Cleanup   Please ! #Joplin #Sedalia #Mizzou
1097,192302970,finalized,3,2012-09-02 17:04:00.000Z,Information source,1.0,Wow.   You've got to see this!  AMAZING video of a tornado formation over the CT River in the Springfield area. 
1098,192302971,finalized,3,2012-09-02 16:52:00.000Z,Information source,0.6675,"Obama vows national response to Missouri tornado: JOPLIN, Missouri  - President Barack Obama said Sunda... "
1099,192302972,finalized,4,2012-09-02 16:55:00.000Z,Information source,0.5388,  Please  this and watch it.  the more people who see it can know what to do if there is a tornado. ...
1100,192302973,finalized,3,2012-09-02 16:32:00.000Z,Information source,0.6613,  How To Protect Yourself In A Car During A Tornado 
1101,192302974,finalized,3,2012-09-02 13:44:00.000Z,Information source,0.7073,  Practice your orgÌÄå¢Ì¢Û_åÂÌ¢Û_å¢s shelter in place plan & use a weather radio to keep employees informed. #Tornado tips 
